dep;nomdep;codecommune;nomcommune;GEO_latitude;GEO_longitude;DBL_geo_point_2d;DBL_coderegion;DBL_nomregion;DBL_bug
55;MEUSE;55364;MOUZAY;49.44976597825734;5.239338786425538;49.44976597825734, 5.239338786425538;41;LORRAINE;0
65;HAUTES-PYRENEES;65111;BULAN;43.04323278404608;0.279721330275449;43.04323278404608, 0.27972133027544904;73;MIDI-PYRENEES;0
33;GIRONDE;33271;MARIONS;44.37394988169906;-0.08943654636956;44.37394988169906, -0.08943654636956001;72;AQUITAINE;0
31;HAUTE-GARONNE;31404;OO;42.74172859243348;0.496415293313429;42.741728592433475, 0.49641529331342904;73;MIDI-PYRENEES;0
62;PAS-DE-CALAIS;62597;MOYENNEVILLE;50.1799294808225;2.7714156816268822;50.1799294808225, 2.7714156816268822;31;NORD-PAS-DE-CALAIS;0
67;BAS-RHIN;67308;MUNCHHAUSEN;48.91493781376781;8.145013721745183;48.914937813767814, 8.145013721745183;42;ALSACE;0
14;CALVADOS;14149;CESNY-AUX-VIGNES;49.08629305696527;-0.120979196134707;49.08629305696527, -0.120979196134707;25;BASSE-NORMANDIE;0
18;CHER;18073;CORQUOY;46.8920009793618;2.297462167071525;46.8920009793618, 2.297462167071525;24;CENTRE;0
85;VENDEE;85033;BOURNEAU;46.54768829219124;-0.8138380202646041;46.54768829219124, -0.8138380202646041;52;PAYS DE LA LOIRE;0
29;FINISTERE;29261;SAINT-RIVOAL;48.349531038166525;-3.988188240294492;48.349531038166525, -3.988188240294492;53;BRETAGNE;0
29;FINISTERE;29086;IRVILLAC;48.36684542469873;-4.201637709750602;48.36684542469873, -4.201637709750602;53;BRETAGNE;0
16;CHARENTE;16169;JAVREZAC;45.70299834480741;-0.363647705405481;45.70299834480741, -0.363647705405481;54;POITOU-CHARENTES;0
51;MARNE;51060;BIGNICOURT-SUR-SAULX;48.75577186596757;4.787402258955416;48.75577186596757, 4.7874022589554155;21;CHAMPAGNE-ARDENNE;0
2A;CORSE-DU-SUD;2A284;SOLLACARO;41.74177109389176;8.880103829893013;41.74177109389176, 8.880103829893013;94;CORSE;0
74;HAUTE-SAVOIE;74050;BURDIGNIN;46.2324473826152;6.426044098529942;46.2324473826152, 6.426044098529942;82;RHONE-ALPES;0
26;DROME;26337;SAULCE-SUR-RHONE;44.70424061341442;4.790847116326444;44.70424061341442, 4.790847116326444;82;RHONE-ALPES;0
69;RHONE;69260;VERNAISON;45.64938990657274;4.809305207379917;45.64938990657274, 4.809305207379917;82;RHONE-ALPES;0
24;DORDOGNE;24316;PARCOUL;45.19152249916974;0.035623085050731;45.19152249916974, 0.035623085050731;72;AQUITAINE;0
89;YONNE;89415;THORY;47.571024012789806;3.9164346682631663;47.571024012789806, 3.9164346682631663;26;BOURGOGNE;0
86;VIENNE;86096;DOUSSAY;46.8397507342568;0.272341235914521;46.8397507342568, 0.27234123591452103;54;POITOU-CHARENTES;0
14;CALVADOS;14087;BONNOEIL;48.92250538111958;-0.365681421590136;48.92250538111958, -0.365681421590136;25;BASSE-NORMANDIE;0
67;BAS-RHIN;67059;BOURG-BRUCHE;48.35876831204653;7.143716962998289;48.35876831204653, 7.143716962998289;42;ALSACE;0
31;HAUTE-GARONNE;31358;MONTASTRUC-LA-CONSEILLERE;43.72212347649924;1.589064338357382;43.72212347649924, 1.5890643383573821;73;MIDI-PYRENEES;0
45;LOIRET;45156;GIROLLES;48.07245802969652;2.717677354280735;48.07245802969652, 2.717677354280735;24;CENTRE;0
15;CANTAL;15101;LAVEISSIERE;45.10352293750453;2.782850345793248;45.10352293750453, 2.782850345793248;83;AUVERGNE;0
85;VENDEE;85198;SAINT-AUBIN-DES-ORMEAUX;46.99581755970102;-1.04216568722349;46.99581755970102, -1.04216568722349;52;PAYS DE LA LOIRE;0
15;CANTAL;15126;MOLEDES;45.2669112637172;3.042925365888069;45.2669112637172, 3.042925365888069;83;AUVERGNE;0
01;AIN;01008;AMBUTRIX;45.93671345243573;5.332809234904155;45.93671345243573, 5.332809234904155;82;RHONE-ALPES;0
16;CHARENTE;16144;FOUQUEURE;45.88471495491083;0.075657786543712;45.88471495491083, 0.07565778654371201;54;POITOU-CHARENTES;0
54;MEURTHE-ET-MOSELLE;54270;HUSSIGNY-GODBRANGE;49.49552161636087;5.8561452559174665;49.49552161636087, 5.8561452559174665;41;LORRAINE;0
88;VOSGES;88529;XARONVAL;48.37206294516564;6.186675513866978;48.37206294516564, 6.1866755138669784;41;LORRAINE;0
57;MOSELLE;57287;BASSE-HAM;49.3759973873454;6.238634742222673;49.3759973873454, 6.238634742222673;41;LORRAINE;0
82;TARN-ET-GARONNE;82184;VAISSAC;44.031662490978576;1.570659298532041;44.031662490978576, 1.570659298532041;73;MIDI-PYRENEES;0
24;DORDOGNE;24498;SAINT-SAUD-LACOUSSIERE;45.53650826882596;0.839648874582645;45.53650826882596, 0.839648874582645;72;AQUITAINE;0
61;ORNE;61448;SAINT-PIERRE-LA-BRUYERE;48.35901525001314;0.799156524402971;48.35901525001314, 0.799156524402971;25;BASSE-NORMANDIE;0
62;PAS-DE-CALAIS;62786;SELLES;50.695942848558246;1.889643478470473;50.695942848558246, 1.889643478470473;31;NORD-PAS-DE-CALAIS;0
04;ALPES-DE-HAUTE-PROVENCE;04171;ROUGON;43.796659480164166;6.393181451283124;43.796659480164166, 6.393181451283124;93;"""PROVENCE-ALPES-COTE D'AZUR""";0
86;VIENNE;86061;CHARROUX;46.140322622185806;0.415210425844723;46.140322622185806, 0.415210425844723;54;POITOU-CHARENTES;0
76;SEINE-MARITIME;76398;LOUVETOT;49.5727111010783;0.7233677738603851;49.5727111010783, 0.7233677738603851;23;HAUTE-NORMANDIE;0
64;PYRENEES-ATLANTIQUES;64322;LASSE;43.13572911493611;-1.283005420313548;43.13572911493611, -1.2830054203135481;72;AQUITAINE;0
12;AVEYRON;12023;LA BASTIDE-SOLAGES;43.94997808672344;2.524844214662686;43.94997808672344, 2.524844214662686;73;MIDI-PYRENEES;0
21;"""COTE-D'OR""";21394;MASSINGY-LES-SEMUR;47.516458508444046;4.405675952978326;47.516458508444046, 4.405675952978326;26;BOURGOGNE;0
67;BAS-RHIN;67063;BREITENBACH;48.37450970698913;7.287081609630874;48.37450970698913, 7.287081609630874;42;ALSACE;0
49;MAINE-ET-LOIRE;49138;FONTAINE-GUERIN;47.48291677890213;-0.174198642478565;47.48291677890213, -0.174198642478565;52;PAYS DE LA LOIRE;0
81;TARN;81278;SAUVETERRE;43.45361677258981;2.559913467325392;43.453616772589804, 2.559913467325392;73;MIDI-PYRENEES;0
2A;CORSE-DU-SUD;2A004;AJACCIO;41.93479266376617;8.701322759741174;41.93479266376617, 8.701322759741174;94;CORSE;0
64;PYRENEES-ATLANTIQUES;64423;ORAAS;43.43537519174297;-0.9659284757126072;43.43537519174297, -0.9659284757126071;72;AQUITAINE;0
86;VIENNE;86202;LA PUYE;46.64714282382946;0.745621548258047;46.64714282382946, 0.745621548258047;54;POITOU-CHARENTES;0
59;NORD;59118;BUSIGNY;50.037597986773285;3.466029654432823;50.037597986773285, 3.466029654432823;31;NORD-PAS-DE-CALAIS;0
62;PAS-DE-CALAIS;62836;VAUDRICOURT;50.499601272842135;2.6187765662312312;50.499601272842135, 2.6187765662312312;31;NORD-PAS-DE-CALAIS;0
64;PYRENEES-ATLANTIQUES;64082;AUTERRIVE;43.46552376505133;-1.009251536466714;43.46552376505133, -1.009251536466714;72;AQUITAINE;0
23;CREUSE;23154;PIONNAT;46.17003875233629;2.026539412782974;46.17003875233629, 2.026539412782974;74;LIMOUSIN;0
09;ARIEGE;09157;LAROQUE-D'OLMES;42.96756232464821;1.871816029636262;42.96756232464821, 1.871816029636262;73;MIDI-PYRENEES;0
09;ARIEGE;09041;LA BASTIDE-DU-SALAT;43.06148722135103;1.00017697542017;43.06148722135103, 1.00017697542017;73;MIDI-PYRENEES;0
11;AUDE;11392;TOURNISSAN;43.08400089867392;2.660225055163378;43.08400089867392, 2.660225055163378;91;LANGUEDOC-ROUSSILLON;0
56;MORBIHAN;56166;PLOUAY;47.9270557389141;-3.337438841730625;47.9270557389141, -3.337438841730625;53;BRETAGNE;0
31;HAUTE-GARONNE;31440;PROUPIARY;43.15832264597712;0.867952822303067;43.15832264597712, 0.867952822303067;73;MIDI-PYRENEES;0
05;HAUTES-ALPES;05084;MONTGARDIN;44.54358478103922;6.233056657391454;44.54358478103922, 6.233056657391454;93;"""PROVENCE-ALPES-COTE D'AZUR""";0
43;HAUTE-LOIRE;43214;SAINT-PAL-DE-SENOUIRE;45.25755087820343;3.646844599727376;45.257550878203425, 3.646844599727376;83;AUVERGNE;0
49;MAINE-ET-LOIRE;49131;EPIEDS;47.13483675772889;-0.03857584801538;47.13483675772889, -0.038575848015380006;52;PAYS DE LA LOIRE;0
82;TARN-ET-GARONNE;82153;SAINT-AMANS-DU-PECH;44.31141034809422;0.893358658988576;44.31141034809422, 0.893358658988576;73;MIDI-PYRENEES;0
88;VOSGES;88129;DERBAMONT;48.2668731699867;6.271626062164576;48.2668731699867, 6.271626062164576;41;LORRAINE;0
31;HAUTE-GARONNE;31187;FONSORBES;43.531769574331264;1.23863670585457;43.531769574331264, 1.23863670585457;73;MIDI-PYRENEES;0
08;ARDENNES;08041;BAALONS;49.60167905312896;4.667545932389436;49.60167905312896, 4.6675459323894355;21;CHAMPAGNE-ARDENNE;0
14;CALVADOS;14239;ENGLESQUEVILLE-LA-PERCEE;49.37940431219965;-0.951377407958912;49.379404312199654, -0.9513774079589121;25;BASSE-NORMANDIE;0
32;GERS;32254;MIRAMONT-D'ASTARAC;43.54641825092095;0.466668332736487;43.54641825092095, 0.46666833273648706;73;MIDI-PYRENEES;0
54;MEURTHE-ET-MOSELLE;54226;GIBEAUMEIX;48.59073334877872;5.742998337260007;48.59073334877872, 5.742998337260007;41;LORRAINE;0
74;HAUTE-SAVOIE;74056;CHAMONIX-MONT-BLANC;45.93098191113019;6.923600967106133;45.93098191113019, 6.923600967106133;82;RHONE-ALPES;0
48;LOZERE;48050;COCURES;44.35394566838377;3.619559720651018;44.35394566838377, 3.619559720651018;91;LANGUEDOC-ROUSSILLON;0
10;AUBE;10130;DOSNON;48.61495827776811;4.246531825630952;48.61495827776811, 4.246531825630952;21;CHAMPAGNE-ARDENNE;0
54;MEURTHE-ET-MOSELLE;54408;OLLEY;49.17313727363758;5.7677323910294085;49.17313727363758, 5.7677323910294085;41;LORRAINE;0
57;MOSELLE;57547;POMMERIEUX;48.99502267857667;6.182566311280303;48.99502267857667, 6.182566311280303;41;LORRAINE;0
59;NORD;59425;NEUVILLE-EN-AVESNOIS;50.19950937186773;3.579040884452387;50.199509371867734, 3.579040884452387;31;NORD-PAS-DE-CALAIS;0
2B;HAUTE-CORSE;2B159;MERIA;42.92000153755807;9.43681745560289;42.920001537558065, 9.43681745560289;94;CORSE;0
76;SEINE-MARITIME;76163;CATENAY;49.51068071850222;1.326648473682651;49.51068071850222, 1.326648473682651;23;HAUTE-NORMANDIE;0
60;OISE;60501;LE PLESSIS-BRION;49.46221962230573;2.908470464303889;49.46221962230573, 2.908470464303889;22;PICARDIE;0
64;PYRENEES-ATLANTIQUES;64207;ESCOU;43.18369477559133;-0.5290497157653811;43.18369477559133, -0.5290497157653811;72;AQUITAINE;0
42;LOIRE;42185;RIVAS;45.588548401423175;4.25049605153908;45.588548401423175, 4.25049605153908;82;RHONE-ALPES;0
91;ESSONNE;91546;SAINT-CYR-SOUS-DOURDAN;48.56550614116336;2.037821097286201;48.565506141163354, 2.037821097286201;11;ILE-DE-FRANCE;0
44;LOIRE-ATLANTIQUE;44044;CONQUEREUIL;47.64885190775954;-1.762228163962783;47.64885190775954, -1.762228163962783;52;PAYS DE LA LOIRE;0
89;YONNE;89349;SAINT-LEGER-VAUBAN;47.37292590008652;4.060343415169236;47.37292590008652, 4.060343415169236;26;BOURGOGNE;0
65;HAUTES-PYRENEES;65228;ILHET;42.9636295909845;0.396133786225133;42.9636295909845, 0.396133786225133;73;MIDI-PYRENEES;0
25;DOUBS;25489;REUGNEY;47.01034946022892;6.152672176683903;47.01034946022892, 6.152672176683903;43;FRANCHE-COMTE;0
91;ESSONNE;91629;VALPUISEAUX;48.39222796364069;2.30328757315196;48.39222796364069, 2.3032875731519598;11;ILE-DE-FRANCE;0
03;ALLIER;03068;CHATELUS;46.19803828275904;3.7251111109186734;46.198038282759036, 3.7251111109186743;83;AUVERGNE;0
60;OISE;60124;CANDOR;49.62855667142699;2.887803504606276;49.62855667142699, 2.887803504606276;22;PICARDIE;0
27;EURE;27343;HOULBEC-COCHEREL;49.06454234792077;1.361256742288052;49.06454234792077, 1.361256742288052;23;HAUTE-NORMANDIE;0
14;CALVADOS;14282;FOULOGNES;49.13984493388512;-0.8059562683669821;49.139844933885115, -0.8059562683669821;25;BASSE-NORMANDIE;0
74;HAUTE-SAVOIE;74287;VAILLY;46.2936006568437;6.55263148753428;46.2936006568437, 6.5526314875342795;82;RHONE-ALPES;0
55;MEUSE;55541;VAVINCOURT;48.82328962514286;5.195316645766728;48.82328962514286, 5.195316645766728;41;LORRAINE;0
64;PYRENEES-ATLANTIQUES;64484;SAINT-JEAN-LE-VIEUX;43.17141108814256;-1.207323343783413;43.17141108814256, -1.207323343783413;72;AQUITAINE;0
65;HAUTES-PYRENEES;65237;JUNCALAS;43.052769982588536;0.001173934175082;43.052769982588536, 0.001173934175082;73;MIDI-PYRENEES;0
12;AVEYRON;12034;BRANDONNET;44.38237560531627;2.137467784401773;44.38237560531627, 2.137467784401773;73;MIDI-PYRENEES;0
33;GIRONDE;33345;LE PUY;44.65953822683426;0.060384938546694;44.65953822683426, 0.060384938546694;72;AQUITAINE;0
80;SOMME;80001;ABBEVILLE;50.10835829438975;1.832091702071713;50.10835829438975, 1.832091702071713;22;PICARDIE;0
10;AUBE;10120;CUSSANGY;48.02304989154205;4.090991679751325;48.023049891542044, 4.090991679751325;21;CHAMPAGNE-ARDENNE;0
02;AISNE;02233;CRAMAILLE;49.22855417370254;3.452273030728617;49.22855417370254, 3.452273030728617;22;PICARDIE;0
60;OISE;60399;LE MESNIL-SAINT-FIRMIN;49.62595907039785;2.41044983881998;49.62595907039785, 2.41044983881998;22;PICARDIE;0
89;YONNE;89211;JUNAY;47.87850146329884;3.942073196744567;47.87850146329884, 3.942073196744567;26;BOURGOGNE;0
03;ALLIER;03310;VICHY;46.13000513829155;3.424420811738023;46.13000513829155, 3.424420811738023;83;AUVERGNE;0
60;OISE;60149;CHEVRIERES;49.346107472055245;2.6796819879256413;49.346107472055245, 2.6796819879256413;22;PICARDIE;0
01;AIN;01452;VIRIEU-LE-GRAND;45.846441787227945;5.639719403473871;45.846441787227945, 5.639719403473871;82;RHONE-ALPES;0
62;PAS-DE-CALAIS;62632;OBLINGHEM;50.55124764873284;2.593527291356926;50.55124764873284, 2.593527291356926;31;NORD-PAS-DE-CALAIS;0
68;HAUT-RHIN;68191;LUEMSCHWILLER;47.65761445062595;7.297030454825589;47.65761445062595, 7.297030454825589;42;ALSACE;0
33;GIRONDE;33392;SAINTE-CROIX-DU-MONT;44.59799619342441;-0.272147017145607;44.59799619342441, -0.272147017145607;72;AQUITAINE;0
83;VAR;83113;SAINT-JULIEN;43.69996137162787;5.914993166143747;43.69996137162787, 5.914993166143747;93;"""PROVENCE-ALPES-COTE D'AZUR""";0
04;ALPES-DE-HAUTE-PROVENCE;04138;NIOZELLES;43.93185681042176;5.847350078893545;43.931856810421756, 5.847350078893545;93;"""PROVENCE-ALPES-COTE D'AZUR""";0
11;AUDE;11103;COUIZA;42.93521992967659;2.270476052957796;42.93521992967659, 2.270476052957796;91;LANGUEDOC-ROUSSILLON;0
09;ARIEGE;09208;MONTGAUCH;42.99453048847907;1.072839651805827;42.99453048847907, 1.072839651805827;73;MIDI-PYRENEES;0
77;SEINE-ET-MARNE;77363;LE PIN;48.914432900406986;2.6283855469111077;48.914432900406986, 2.6283855469111073;11;ILE-DE-FRANCE;0
75;PARIS;75110;PARIS-10E-ARRONDISSEMENT;48.87602855694339;2.361112904561707;48.87602855694339, 2.361112904561707;11;ILE-DE-FRANCE;0
21;"""COTE-D'OR""";21185;COMBERTAULT;46.99219485977096;4.903423668067405;46.992194859770954, 4.903423668067405;26;BOURGOGNE;0
86;VIENNE;86186;OYRE;46.86266532709344;0.6463210392759831;46.86266532709344, 0.6463210392759831;54;POITOU-CHARENTES;0
68;HAUT-RHIN;68128;HEIMERSDORF;47.56320650495599;7.236678620058698;47.563206504955986, 7.236678620058698;42;ALSACE;0
12;AVEYRON;12303;VIMENET;44.400054732189645;2.929524681469334;44.400054732189645, 2.929524681469334;73;MIDI-PYRENEES;0
25;DOUBS;25164;CORCONDRAY;47.22598051714813;5.827481954398568;47.22598051714813, 5.827481954398568;43;FRANCHE-COMTE;0
92;HAUTS-DE-SEINE;92063;RUEIL-MALMAISON;48.86918973711631;2.177340631498934;48.86918973711631, 2.177340631498934;11;ILE-DE-FRANCE;0
62;PAS-DE-CALAIS;62342;FONTAINE-LES-BOULANS;50.49865730152334;2.283984632586254;50.49865730152334, 2.283984632586254;31;NORD-PAS-DE-CALAIS;0
91;ESSONNE;91340;LISSES;48.59666888557239;2.424690946055102;48.59666888557239, 2.424690946055102;11;ILE-DE-FRANCE;0
62;PAS-DE-CALAIS;62470;INCOURT;50.38735397325605;2.150388789072085;50.38735397325605, 2.150388789072085;31;NORD-PAS-DE-CALAIS;0
72;SARTHE;72238;PIZIEUX;48.323078346630176;0.33365822753335;48.323078346630176, 0.33365822753335;52;PAYS DE LA LOIRE;0
44;LOIRE-ATLANTIQUE;44102;MONTBERT;47.06794339308905;-1.47018527329736;47.06794339308905, -1.47018527329736;52;PAYS DE LA LOIRE;0
60;OISE;60126;CANNECTANCOURT;49.54836511269929;2.896222718416645;49.54836511269929, 2.896222718416645;22;PICARDIE;0
51;MARNE;51006;ALLIANCELLES;48.80338696186515;4.874185197583062;48.80338696186515, 4.874185197583062;21;CHAMPAGNE-ARDENNE;0
44;LOIRE-ATLANTIQUE;44144;RIAILLE;47.52097266691336;-1.312056983323654;47.52097266691336, -1.312056983323654;52;PAYS DE LA LOIRE;0
28;EURE-ET-LOIR;28197;INTREVILLE;48.29823788139705;1.935529535337244;48.29823788139705, 1.9355295353372441;24;CENTRE;0
62;PAS-DE-CALAIS;62792;SERQUES;50.790749597337886;2.201660972416445;50.790749597337886, 2.201660972416445;31;NORD-PAS-DE-CALAIS;0
43;HAUTE-LOIRE;43108;JULLIANGES;45.30629067966596;3.782104201309376;45.30629067966596, 3.782104201309376;83;AUVERGNE;0
77;SEINE-ET-MARNE;77308;MONTGE-EN-GOELE;49.02938718757333;2.743910309150887;49.02938718757333, 2.743910309150887;11;ILE-DE-FRANCE;0
80;SOMME;80723;SAISSEVAL;49.90153209785796;2.118877196452646;49.90153209785796, 2.118877196452646;22;PICARDIE;0
27;EURE;27606;SAINT-SYMPHORIEN;49.31038961239378;0.455835904436009;49.31038961239378, 0.455835904436009;23;HAUTE-NORMANDIE;0
38;ISERE;38190;HIERES-SUR-AMBY;45.79966526124725;5.29431190301107;45.79966526124725, 5.29431190301107;82;RHONE-ALPES;0
63;PUY-DE-DOME;63031;BEAULIEU;45.44341638621726;3.285708603203462;45.44341638621726, 3.285708603203462;83;AUVERGNE;0
33;GIRONDE;33478;SAINT-SEURIN-SUR-L'ISLE;45.01057691461968;-0.001136750801398;45.010576914619676, -0.001136750801398;72;AQUITAINE;0
22;"""COTES-D'ARMOR""";22204;PLOEZAL;48.71713710707014;-3.180157239493772;48.71713710707014, -3.180157239493772;53;BRETAGNE;0
35;ILLE-ET-VILAINE;35217;LE PERTRE;48.03415233565491;-1.056022160533702;48.03415233565491, -1.056022160533702;53;BRETAGNE;0
57;MOSELLE;57561;RAHLING;48.99647684579752;7.238697079113293;48.99647684579752, 7.238697079113293;41;LORRAINE;0
24;DORDOGNE;24359;SADILLAC;44.72970047395106;0.490342737888093;44.72970047395106, 0.490342737888093;72;AQUITAINE;0
25;DOUBS;25255;FOURNET-BLANCHEROCHE;47.166208574848056;6.825241393028528;47.166208574848056, 6.825241393028528;43;FRANCHE-COMTE;0
71;SAONE-ET-LOIRE;71504;SAUNIERES;46.91196424526871;5.071678600558315;46.91196424526871, 5.071678600558315;26;BOURGOGNE;0
71;SAONE-ET-LOIRE;71286;MARY;46.61045081306095;4.500413868337422;46.61045081306095, 4.500413868337422;26;BOURGOGNE;0
62;PAS-DE-CALAIS;62608;NEUVILLE-BOURJONVAL;50.06697917186129;3.024953452004262;50.06697917186129, 3.024953452004262;31;NORD-PAS-DE-CALAIS;0
30;GARD;30136;JUNAS;43.761506736162936;4.117521598763941;43.761506736162936, 4.117521598763941;91;LANGUEDOC-ROUSSILLON;0
66;PYRENEES-ORIENTALES;66043;CASTEIL;42.50571556063429;2.420030629898097;42.50571556063429, 2.420030629898097;91;LANGUEDOC-ROUSSILLON;0
87;HAUTE-VIENNE;87086;LINARDS;45.703893585403456;1.53750261249626;45.703893585403456, 1.5375026124962599;74;LIMOUSIN;0
54;MEURTHE-ET-MOSELLE;54178;EPIEZ-SUR-CHIERS;49.50069726759405;5.500533329405226;49.50069726759405, 5.500533329405226;41;LORRAINE;0
12;AVEYRON;12219;SAINTE-EULALIE-D'OLT;44.46610130843542;2.919506530180736;44.46610130843542, 2.919506530180736;73;MIDI-PYRENEES;0
21;"""COTE-D'OR""";21605;SENNECEY-LES-DIJON;47.29208751725878;5.104185512168381;47.29208751725878, 5.104185512168381;26;BOURGOGNE;0
69;RHONE;69135;MONSOLS;46.22278356291281;4.513941810083049;46.22278356291281, 4.513941810083049;82;RHONE-ALPES;0
59;NORD;59041;BACHANT;50.20810069971177;3.875160019197915;50.20810069971177, 3.875160019197915;31;NORD-PAS-DE-CALAIS;0
41;LOIR-ET-CHER;41126;MAREUIL-SUR-CHER;47.27562085465358;1.303130313564026;47.27562085465358, 1.303130313564026;24;CENTRE;0
32;GERS;32182;LAHAS;43.56264313807417;0.8986440771201211;43.56264313807417, 0.8986440771201211;73;MIDI-PYRENEES;0
82;TARN-ET-GARONNE;82087;LAFRANCAISE;44.13545335996815;1.240219640587945;44.13545335996815, 1.240219640587945;73;MIDI-PYRENEES;0
35;ILLE-ET-VILAINE;35236;REDON;47.66097343267095;-2.080085686922393;47.66097343267095, -2.080085686922393;53;BRETAGNE;0
76;SEINE-MARITIME;76737;VIBEUF;49.68964454587229;0.912928114033222;49.68964454587229, 0.912928114033222;23;HAUTE-NORMANDIE;0
59;NORD;59399;MERRIS;50.717843596088926;2.657277061302724;50.717843596088926, 2.657277061302724;31;NORD-PAS-DE-CALAIS;0
31;HAUTE-GARONNE;31270;LANDORTHE;43.12951555233866;0.777804003502889;43.12951555233866, 0.777804003502889;73;MIDI-PYRENEES;0
76;SEINE-MARITIME;76185;COMPAINVILLE;49.65845592532258;1.5597522823155971;49.65845592532258, 1.5597522823155971;23;HAUTE-NORMANDIE;0
40;LANDES;40180;MEILHAN;43.85961228698228;-0.6955768648642651;43.85961228698228, -0.6955768648642651;72;AQUITAINE;0
43;HAUTE-LOIRE;43019;BARGES;44.83403697861168;3.88416858572884;44.83403697861168, 3.88416858572884;83;AUVERGNE;0
32;GERS;32262;MONBRUN;43.665258335173874;1.030710239044068;43.665258335173874, 1.030710239044068;73;MIDI-PYRENEES;0
17;CHARENTE-MARITIME;17071;LA BROUSSE;45.90237256337878;-0.365190879008147;45.90237256337878, -0.365190879008147;54;POITOU-CHARENTES;0
49;MAINE-ET-LOIRE;49174;LEZIGNE;47.636774464498586;-0.292940093918821;47.636774464498586, -0.29294009391882103;52;PAYS DE LA LOIRE;0
59;NORD;59547;SAINT-VAAST-EN-CAMBRESIS;50.19442714608286;3.435093126258772;50.19442714608286, 3.435093126258772;31;NORD-PAS-DE-CALAIS;0
09;ARIEGE;09205;MONTFA;43.10051075455074;1.288111986490533;43.10051075455074, 1.288111986490533;73;MIDI-PYRENEES;0
51;MARNE;51294;HOURGES;49.281019543988776;3.7706570687862913;49.281019543988776, 3.7706570687862913;21;CHAMPAGNE-ARDENNE;0
02;AISNE;02593;PASLY;49.40228001305137;3.297995279994911;49.40228001305137, 3.297995279994911;22;PICARDIE;0
61;ORNE;61497;VALFRAMBERT;48.46486373974218;0.1105620267009;48.46486373974218, 0.11056202670090001;25;BASSE-NORMANDIE;0
81;TARN;81199;PADIES;44.04487213854715;2.364143668449096;44.04487213854715, 2.364143668449096;73;MIDI-PYRENEES;0
68;HAUT-RHIN;68200;MANSPACH;47.61162598175766;7.092549825702582;47.61162598175766, 7.092549825702582;42;ALSACE;0
95;"""VAL-D'OISE""";95680;VILLIERS-LE-BEL;49.00844941568135;2.403856040394518;49.00844941568135, 2.403856040394518;11;ILE-DE-FRANCE;0
82;TARN-ET-GARONNE;82066;GENEBRIERES;44.00122411107539;1.4904317598778292;44.00122411107539, 1.4904317598778292;73;MIDI-PYRENEES;0
70;HAUTE-SAONE;70148;CHEMILLY;47.6416852950739;6.017751581702882;47.6416852950739, 6.017751581702882;43;FRANCHE-COMTE;0
51;MARNE;51219;DROSNAY;48.57309707329538;4.618430854506549;48.57309707329538, 4.618430854506549;21;CHAMPAGNE-ARDENNE;0
