,DBL_dep,DBL_nomdep,DBL_nomcommune,CED_nviolences2016,CED_nviolences2020,CED_ncambriolages2016,CED_ncambriolages2020,CED_nvolsvoitures2016,CED_nvolsvoitures2020,CED_nautresvols2016,CED_nautresvols2020,CED_ncrimesdelits2016,CED_ncrimesdelits2020
13188,36,INDRE,ROUVRES-LES-BOIS,2.495000004768372,3.314999997615814,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,2.644999980926514,3.630000025033951,7.775000005960464,9.379999965429306
13189,36,INDRE,RUFFEC,3.394999980926514,3.964999973773956,1.595000028610229,0.0,0.0,0.5,2.459999948740005,3.170000016689301,7.449999958276749,7.634999990463257
13190,36,INDRE,SACIERGES-SAINT-MARTIN,2.495000004768372,4.040000021457672,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,1.469999969005585,2.434999972581863,6.599999994039536,8.909999936819077
13191,36,INDRE,SAINT-AIGNY,0.0,1.209999978542328,1.595000028610229,0.7049999833106995,0.0,1.019999980926514,2.459999948740005,1.195000052452087,4.054999977350235,4.129999995231628
13192,36,INDRE,SAINT-AOUSTRILLE,0.0,1.580000042915344,1.595000028610229,1.414999961853027,0.0,1.019999980926514,2.459999948740005,3.630000025033951,4.054999977350235,7.645000010728836
13193,36,INDRE,SAINT-AOÛT,3.044999986886978,6.060000002384186,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,3.634999960660934,2.340000003576279,9.314999967813492,10.83499994874001
13194,36,INDRE,SAINT-AUBIN,2.319999992847443,4.850000023841858,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,3.634999960660934,3.094999998807907,8.589999973773956,10.37999996542931
13195,36,INDRE,SAINT-BENOÎT-DU-SAULT,4.119999974966049,5.365000009536743,1.595000028610229,1.414999961853027,1.03999999165535,0.5,3.074999943375587,2.540000021457672,9.829999938607216,9.819999992847444
13196,36,INDRE,SAINT-CHARTIER,2.495000004768372,4.524999976158142,1.595000028610229,1.414999961853027,0.0,1.019999980926514,2.459999948740005,1.344999969005585,6.549999982118607,8.304999887943268
13197,36,INDRE,SAINT-CHRISTOPHE-EN-BAZELLE,2.495000004768372,5.25,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,3.634999960660934,2.340000003576279,8.764999985694885,10.02499994635582
13198,36,INDRE,SAINT-CHRISTOPHE-EN-BOUCHERIE,0.0,3.314999997615814,1.595000028610229,1.414999961853027,0.0,0.5,1.469999969005585,1.825000047683716,3.064999997615814,7.055000007152557
13199,36,INDRE,SAINT-CIVRAN,0.0,0.0,1.595000028610229,0.7049999833106995,1.03999999165535,0.5199999809265137,1.469999969005585,2.434999972581863,4.104999989271164,3.659999936819077
13200,36,INDRE,SAINT-CYRAN-DU-JAMBOT,0.7249999940395355,0.0,1.595000028610229,1.414999961853027,0.0,1.019999980926514,2.644999980926514,3.630000025033951,4.965000003576279,6.064999967813492
13201,36,INDRE,SAINT-DENIS-DE-JOUHET,4.119999974966049,3.314999997615814,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,3.634999960660934,4.040000021457672,10.38999995589256,9.789999961853027
13202,36,INDRE,SAINTE-FAUSTE,3.394999980926514,0.0,1.595000028610229,1.414999961853027,0.0,1.019999980926514,2.459999948740005,0.6600000262260437,7.449999958276749,3.094999969005585
13203,36,INDRE,SAINT-FLORENTIN,0.7249999940395355,4.524999976158142,1.595000028610229,1.414999961853027,0.0,0.5,2.459999948740005,3.094999998807907,4.779999971389771,9.534999936819077
13204,36,INDRE,SAINT-GAULTIER,4.119999974966049,6.060000002384186,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,10.66499999165535,9.285000056028366,17.41999998688698,17.78000000119209
13205,36,INDRE,SAINTE-GEMME,0.0,3.050000011920929,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,3.634999960660934,2.434999972581863,6.269999980926514,7.919999927282333
13206,36,INDRE,SAINT-GENOU,4.119999974966049,6.060000002384186,1.595000028610229,1.414999961853027,1.03999999165535,0.5,3.634999960660934,4.325000017881393,10.38999995589256,12.29999998211861
13207,36,INDRE,SAINT-GEORGES-SUR-ARNON,4.119999974966049,4.850000023841858,0.0,1.414999961853027,1.03999999165535,1.019999980926514,2.644999980926514,0.6299999952316284,7.804999947547913,7.914999961853027
13208,36,INDRE,SAINT-GILLES,2.319999992847443,3.335000038146973,0.0,1.414999961853027,0.0,0.0,0.0,0.7149999737739563,2.319999992847443,5.464999973773956
13209,36,INDRE,SAINT-HILAIRE-SUR-BENAIZE,2.319999992847443,0.0,1.595000028610229,1.414999961853027,1.03999999165535,0.0,1.469999969005585,1.165000021457672,6.424999982118607,2.579999983310699
13210,36,INDRE,SAINT-LACTENCIN,4.119999974966049,2.964999973773956,1.595000028610229,1.414999961853027,0.0,1.019999980926514,3.634999960660934,1.804999977350235,9.349999964237211,7.204999893903732
13211,36,INDRE,SAINTE-LIZAIGNE,3.394999980926514,4.805000007152557,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,4.249999955296516,3.865000009536743,10.27999995648861,11.10499995946884
13212,36,INDRE,SAINT-MARCEL,4.119999974966049,14.25999999046326,10.5,1.414999961853027,1.03999999165535,1.019999980926514,8.779999986290932,7.785000056028366,24.43999995291233,24.47999998927116
13213,36,INDRE,SAINT-MAUR,22.29999998211861,19.25999999046326,18.0,3.209999978542328,9.0,1.019999980926514,39.10499997437,41.875,88.40499995648861,65.3649999499321
13214,36,INDRE,SAINT-MÉDARD,0.0,0.0,1.595000028610229,1.414999961853027,1.03999999165535,0.5199999809265137,0.0,0.0,2.635000020265579,1.934999942779541
13215,36,INDRE,SAINT-MICHEL-EN-BRENNE,3.044999986886978,0.0,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,3.634999960660934,2.540000021457672,9.314999967813492,4.974999964237213
